Ticker,Group,Category,GICS Sector,GICS Industry,EPS Type,FYE,Metric,Year,Q2 2023,Q3 2023,Q3 2023 chg,Q4 2023,Q4 2023 chg,Q1 2024,Q1 2024 chg,Q2 2024,Q2 2024 chg,Q3 2024,Q3 2024 chg,Q4 2024,Q4 2024 chg,Q1 2025,Q1 2025 chg,Q2 2025,Q2 2025 chg,Q3 2025,Q3 2025 chg,Q4 2025,Q4 2025 chg,Q1 2026,Q1 2026 chg,Price,PE,12m Rev,Return_YTD,Return_3m,Return_12m
PAR,Extended,Software,Information Technology,Software & Services,Adj,Dec,EPS,CY2025,,,,,,,,0.085,,0.034,-60.0%,-0.157,-561.8%,-0.289,-84.1%,-0.603,-108.7%,-0.486,+19.4%,-0.194,+60.1%,0.126,+164.9%,13.96,110.8,+143.6%,-61.5%,-60.6%,-73.4%
PAR,Extended,Software,Information Technology,Software & Services,Adj,Dec,EPS,CY2026,,,,,,,,-0.1,,-0.065,+35.0%,0.29,+546.2%,0.475,+63.8%,0.173,-63.6%,0.128,-26.0%,0.251,+96.1%,0.007,-97.2%,13.96,1994.3,-98.5%,-61.5%,-60.6%,-73.4%
PAR,Extended,Software,Information Technology,Software & Services,Adj,Dec,EPS,CY2027,,,,,,,,,,,,,,0.64,,0.12,-81.2%,0.813,+577.5%,0.238,-70.7%,0.563,+136.6%,13.96,24.8,-12.0%,-61.5%,-60.6%,-73.4%
PAR,Extended,Software,Information Technology,Software & Services,Adj,Dec,EPS,CY2028,,,,,,,,,,,,,,,,,,,,,,-0.24,,13.96,-58.2,,-61.5%,-60.6%,-73.4%
FSLY,Extended,Software,Information Technology,Software & Services,Adj,Dec,EPS,CY2025,,,,,,,,0.034,,0.043,+26.5%,0.028,-34.9%,-0.107,-482.1%,-0.088,+17.8%,-0.065,+26.1%,0.056,+186.2%,0.052,-7.1%,31.54,606.5,+148.6%,+209.8%,+213.2%,+511.2%
FSLY,Extended,Software,Information Technology,Software & Services,Adj,Dec,EPS,CY2026,,,,,,,,0.12,,0.145,+20.8%,0.166,+14.5%,-0.093,-156.0%,-0.089,+4.3%,0.046,+151.7%,0.034,-26.1%,0.276,+711.8%,31.54,114.3,+396.8%,+209.8%,+213.2%,+511.2%
FSLY,Extended,Software,Information Technology,Software & Services,Adj,Dec,EPS,CY2027,,,,,,,,0.46,,0.395,-14.1%,0.265,-32.9%,-0.2,-175.5%,-0.102,+49.0%,0.145,+242.2%,0.2,+37.9%,0.364,+82.0%,31.54,86.6,+282.0%,+209.8%,+213.2%,+511.2%
FSLY,Extended,Software,Information Technology,Software & Services,Adj,Dec,EPS,CY2028,,,,,,,,0.695,,0.56,-19.4%,0.61,+8.9%,-0.45,-173.8%,-0.155,+65.6%,0.15,+196.8%,0.2,+33.3%,0.44,+120.0%,31.54,71.7,+197.8%,+209.8%,+213.2%,+511.2%
ASAN,Extended,Software,Information Technology,Software & Services,Adj,Jan,EPS,CY2025,,,,,,,,-0.037,,-0.031,+16.2%,-0.011,+64.5%,0.194,+1863.6%,0.226,+16.5%,0.237,+4.9%,0.257,+8.4%,0.257,+0.0%,6.23,24.2,+32.5%,-54.6%,-52.4%,-56.0%
ASAN,Extended,Software,Information Technology,Software & Services,Adj,Jan,EPS,CY2026,,,,,,,,0.135,,0.106,-21.5%,0.135,+27.4%,0.348,+157.8%,0.344,-1.1%,0.336,-2.3%,0.361,+7.4%,0.366,+1.4%,6.23,17.0,+5.2%,-54.6%,-52.4%,-56.0%
ASAN,Extended,Software,Information Technology,Software & Services,Adj,Jan,EPS,CY2027,,,,,,,,0.385,,0.325,-15.6%,0.31,-4.6%,0.47,+51.6%,0.467,-0.6%,0.45,-3.6%,0.471,+4.7%,0.455,-3.4%,6.23,13.7,-3.2%,-54.6%,-52.4%,-56.0%
ASAN,Extended,Software,Information Technology,Software & Services,Adj,Jan,EPS,CY2028,,,,,,,,0.695,,0.585,-15.8%,0.34,-41.9%,0.625,+83.8%,0.44,-29.6%,0.49,+11.4%,0.54,+10.2%,0.597,+10.6%,6.23,10.4,-4.5%,-54.6%,-52.4%,-56.0%
APPN,Extended,Software,Information Technology,Software & Services,Adj,Dec,EPS,CY2025,,,,,,,,-0.113,,0.089,+178.8%,0.118,+32.6%,0.191,+61.9%,0.221,+15.7%,0.33,+49.3%,0.541,+63.9%,,,24.54,45.4,+358.5%,-30.7%,-26.2%,-7.0%
APPN,Extended,Software,Information Technology,Software & Services,Adj,Dec,EPS,CY2026,,,,,,,,0.623,,0.605,-2.9%,0.557,-7.9%,0.554,-0.5%,0.47,-15.2%,0.544,+15.7%,0.77,+41.5%,,,24.54,31.9,+38.2%,-30.7%,-26.2%,-7.0%
APPN,Extended,Software,Information Technology,Software & Services,Adj,Dec,EPS,CY2027,,,,,,,,0.985,,5.83,+491.9%,0.81,-86.1%,0.835,+3.1%,0.57,-31.7%,0.695,+21.9%,1.092,+57.1%,,,24.54,22.5,+34.8%,-30.7%,-26.2%,-7.0%
APPN,Extended,Software,Information Technology,Software & Services,Adj,Dec,EPS,CY2028,,,,,,,,1.66,,1.78,+7.2%,1.92,+7.9%,,,,,,,,,,,24.54,12.8,,-30.7%,-26.2%,-7.0%
BL,Extended,Software,Information Technology,Software & Services,Adj,Dec,EPS,CY2025,,,,,,,,2.234,,2.203,-1.4%,2.264,+2.8%,2.037,-10.0%,2.134,+4.8%,2.145,+0.5%,2.078,-3.1%,2.078,+0.0%,36.15,17.4,+2.0%,-34.6%,-35.0%,-18.0%
BL,Extended,Software,Information Technology,Software & Services,Adj,Dec,EPS,CY2026,,,,,,,,2.46,,2.482,+0.9%,2.539,+2.3%,2.253,-11.3%,2.289,+1.6%,2.338,+2.1%,2.349,+0.5%,2.404,+2.3%,36.15,15.0,+6.7%,-34.6%,-35.0%,-18.0%
BL,Extended,Software,Information Technology,Software & Services,Adj,Dec,EPS,CY2027,,,,,,,,,,,,,,2.695,,2.727,+1.2%,2.833,+3.9%,2.729,-3.7%,2.753,+0.9%,36.15,13.1,+2.2%,-34.6%,-35.0%,-18.0%
BL,Extended,Software,Information Technology,Software & Services,Adj,Dec,EPS,CY2028,,,,,,,,,,,,,,,,,,,,,,3.283,,36.15,11.0,,-34.6%,-35.0%,-18.0%
DSY,Extended,Software,Information Technology,Software & Services,Adj,Dec,EPS,CY2025,,,,,,,,1.431,,1.392,-2.7%,1.37,-1.6%,1.396,+1.9%,1.365,-2.2%,1.339,-1.9%,1.308,-2.3%,1.318,+0.8%,17.62,13.4,-5.6%,-26.1%,-27.0%,-44.6%
DSY,Extended,Software,Information Technology,Software & Services,Adj,Dec,EPS,CY2026,,,,,,,,1.588,,1.534,-3.4%,1.507,-1.8%,1.514,+0.5%,1.464,-3.3%,1.421,-2.9%,1.363,-4.1%,1.318,-3.3%,17.62,13.4,-12.9%,-26.1%,-27.0%,-44.6%
DSY,Extended,Software,Information Technology,Software & Services,Adj,Dec,EPS,CY2027,,,,,,,,1.782,,1.712,-3.9%,1.667,-2.6%,1.673,+0.4%,1.611,-3.7%,1.549,-3.8%,1.484,-4.2%,1.407,-5.2%,17.62,12.5,-15.9%,-26.1%,-27.0%,-44.6%
DSY,Extended,Software,Information Technology,Software & Services,Adj,Dec,EPS,CY2028,,,,,,,,2.021,,1.95,-3.5%,1.873,-3.9%,1.842,-1.7%,1.772,-3.8%,1.695,-4.3%,1.632,-3.7%,1.488,-8.8%,17.62,11.8,-19.2%,-26.1%,-27.0%,-44.6%
WK,Extended,Software,Information Technology,Software & Services,Adj,Dec,EPS,CY2025,,,,,,,,1.353,,1.307,-3.4%,1.225,-6.3%,1.065,-13.1%,1.051,-1.3%,1.353,+28.7%,1.639,+21.1%,1.635,-0.2%,59.77,36.6,+53.5%,-30.7%,-31.0%,-11.5%
WK,Extended,Software,Information Technology,Software & Services,Adj,Dec,EPS,CY2026,,,,,,,,2.405,,2.15,-10.6%,2.077,-3.4%,1.795,-13.6%,1.684,-6.2%,1.952,+15.9%,2.254,+15.5%,2.734,+21.3%,59.77,21.9,+52.3%,-30.7%,-31.0%,-11.5%
WK,Extended,Software,Information Technology,Software & Services,Adj,Dec,EPS,CY2027,,,,,,,,3.48,,3.47,-0.3%,3.59,+3.5%,3.53,-1.7%,3.083,-12.7%,3.148,+2.1%,3.158,+0.3%,3.367,+6.6%,59.77,17.8,-4.6%,-30.7%,-31.0%,-11.5%
WK,Extended,Software,Information Technology,Software & Services,Adj,Dec,EPS,CY2028,,,,,,,,4.95,,4.94,-0.2%,5.07,+2.6%,4.865,-4.0%,4.32,-11.2%,4.52,+4.6%,4.06,-10.2%,4.243,+4.5%,59.77,14.1,-12.8%,-30.7%,-31.0%,-11.5%
AXP,Extended,Payments,Financials,Financial Services,GAAP,Dec,EPS,CY2025,,,,,,,,14.884,,14.806,-0.5%,15.157,+2.4%,15.323,+1.1%,15.209,-0.7%,15.339,+0.9%,15.487,+1.0%,15.446,-0.3%,305.73,19.8,+0.8%,-17.4%,-20.3%,+30.8%
AXP,Extended,Payments,Financials,Financial Services,GAAP,Dec,EPS,CY2026,,,,,,,,16.939,,16.928,-0.1%,17.249,+1.9%,17.577,+1.9%,17.322,-1.5%,17.269,-0.3%,17.528,+1.5%,17.609,+0.5%,305.73,17.4,+0.2%,-17.4%,-20.3%,+30.8%
AXP,Extended,Payments,Financials,Financial Services,GAAP,Dec,EPS,CY2027,,,,,,,,17.66,,16.17,-8.4%,18.597,+15.0%,20.176,+8.5%,19.867,-1.5%,19.582,-1.4%,19.986,+2.1%,20.137,+0.8%,305.73,15.2,-0.2%,-17.4%,-20.3%,+30.8%
AXP,Extended,Payments,Financials,Financial Services,GAAP,Dec,EPS,CY2028,,,,,,,,16.25,,16.97,+4.4%,18.16,+7.0%,20.39,+12.3%,20.38,-0.0%,20.025,-1.7%,21.053,+5.1%,23.071,+9.6%,305.73,13.3,+13.1%,-17.4%,-20.3%,+30.8%
ADYEN,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2025,,,,,,,,34.987,,35.354,+1.0%,35.354,+0.0%,36.642,+3.6%,35.666,-2.7%,33.92,-4.9%,33.804,-0.3%,33.737,-0.2%,845.2,25.1,-7.9%,-38.5%,-42.1%,-31.5%
ADYEN,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2026,,,,,,,,44.242,,44.334,+0.2%,44.685,+0.8%,46.193,+3.4%,44.865,-2.9%,41.963,-6.5%,41.315,-1.5%,39.098,-5.4%,845.2,21.6,-15.4%,-38.5%,-42.1%,-31.5%
ADYEN,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2027,,,,,,,,54.27,,55.315,+1.9%,54.889,-0.8%,58.649,+6.9%,56.497,-3.7%,52.922,-6.3%,51.371,-2.9%,47.866,-6.8%,845.2,17.7,-18.4%,-38.5%,-42.1%,-31.5%
ADYEN,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2028,,,,,,,,60.86,,67.563,+11.0%,65.54,-3.0%,57.18,-12.8%,53.79,-5.9%,59.87,+11.3%,60.719,+1.4%,57.318,-5.6%,845.2,14.7,+0.2%,-38.5%,-42.1%,-31.5%
STNE,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2025,,,,,,,,8.096,,8.056,-0.5%,7.469,-7.3%,7.636,+2.2%,7.427,-2.7%,9.22,+24.1%,9.384,+1.8%,9.25,-1.4%,14.27,1.5,+21.1%,-3.5%,-5.6%,+34.9%
STNE,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2026,,,,,,,,9.502,,9.235,-2.8%,8.575,-7.1%,8.825,+2.9%,9.19,+4.1%,10.534,+14.6%,10.117,-4.0%,10.297,+1.8%,14.27,1.4,+16.7%,-3.5%,-5.6%,+34.9%
STNE,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2027,,,,,,,,12.613,,12.54,-0.6%,12.06,-3.8%,11.388,-5.6%,11.49,+0.9%,11.971,+4.2%,11.104,-7.2%,11.682,+5.2%,14.27,1.2,+2.6%,-3.5%,-5.6%,+34.9%
STNE,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2028,,,,,,,,11.84,,11.33,-4.3%,10.69,-5.6%,,,11.74,+9.8%,13.77,+17.3%,14.95,+8.6%,12.007,-19.7%,14.27,1.2,,-3.5%,-5.6%,+34.9%
NU,Extended,Payments,Financials,Banks,Adj,Dec,EPS,CY2025,,,,,,,,0.589,,0.604,+2.5%,0.595,-1.5%,0.554,-6.9%,0.554,+0.0%,0.585,+5.6%,0.608,+3.9%,0.609,+0.2%,14.26,23.4,+9.9%,-14.8%,-20.2%,+48.5%
NU,Extended,Payments,Financials,Banks,Adj,Dec,EPS,CY2026,,,,,,,,0.815,,0.855,+4.9%,0.806,-5.7%,0.779,-3.3%,0.761,-2.3%,0.821,+7.9%,0.871,+6.1%,0.866,-0.6%,14.26,16.5,+11.2%,-14.8%,-20.2%,+48.5%
NU,Extended,Payments,Financials,Banks,Adj,Dec,EPS,CY2027,,,,,,,,1.036,,1.045,+0.9%,1.058,+1.2%,1.014,-4.2%,0.998,-1.6%,1.048,+5.0%,1.115,+6.4%,1.138,+2.1%,14.26,12.5,+12.2%,-14.8%,-20.2%,+48.5%
NU,Extended,Payments,Financials,Banks,Adj,Dec,EPS,CY2028,,,,,,,,1.143,,1.02,-10.8%,1.08,+5.9%,1.103,+2.1%,1.138,+3.2%,1.222,+7.4%,1.306,+6.9%,1.447,+10.8%,14.26,9.9,+31.2%,-14.8%,-20.2%,+48.5%
FISV,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2025,,,,,,,,10.088,,10.139,+0.5%,10.221,+0.8%,10.241,+0.2%,10.226,-0.1%,10.188,-0.4%,8.559,-16.0%,8.557,-0.0%,56.32,6.6,-16.4%,-16.2%,-18.1%,-71.6%
FISV,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2026,,,,,,,,11.784,,11.783,-0.0%,11.971,+1.6%,12.008,+0.3%,11.932,-0.6%,11.844,-0.7%,8.343,-29.6%,8.113,-2.8%,56.32,6.9,-32.4%,-16.2%,-18.1%,-71.6%
FISV,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2027,,,,,,,,13.475,,13.497,+0.2%,13.51,+0.1%,13.928,+3.1%,13.874,-0.4%,13.787,-0.6%,9.158,-33.6%,9.01,-1.6%,56.32,6.3,-35.3%,-16.2%,-18.1%,-71.6%
FISV,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2028,,,,,,,,13.58,,13.71,+1.0%,14.78,+7.8%,15.875,+7.4%,15.883,+0.1%,15.132,-4.7%,10.015,-33.8%,9.93,-0.8%,56.32,5.7,-37.4%,-16.2%,-18.1%,-71.6%
FIS,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2025,,,,,,,,5.511,,5.573,+1.1%,5.706,+2.4%,5.735,+0.5%,5.74,+0.1%,5.746,+0.1%,5.769,+0.4%,5.771,+0.0%,46.68,8.1,+0.6%,-29.8%,-30.4%,-33.2%
FIS,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2026,,,,,,,,6.078,,6.105,+0.4%,6.31,+3.4%,6.254,-0.9%,6.243,-0.2%,6.272,+0.5%,6.331,+0.9%,6.267,-1.0%,46.68,7.4,+0.2%,-29.8%,-30.4%,-33.2%
FIS,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2027,,,,,,,,6.468,,6.762,+4.5%,6.92,+2.3%,6.815,-1.5%,6.796,-0.3%,6.8,+0.1%,6.908,+1.6%,6.892,-0.2%,46.68,6.8,+1.1%,-29.8%,-30.4%,-33.2%
FIS,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2028,,,,,,,,6.9,,7.62,+10.4%,8.0,+5.0%,7.353,-8.1%,7.197,-2.1%,7.013,-2.6%,7.393,+5.4%,7.599,+2.8%,46.68,6.1,+3.3%,-29.8%,-30.4%,-33.2%
GPN,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2025,,,,,,,,13.101,,12.915,-1.4%,12.82,-0.7%,12.216,-4.7%,12.11,-0.9%,12.217,+0.9%,12.227,+0.1%,12.222,-0.0%,65.04,5.3,+0.0%,-16.0%,-15.6%,-23.4%
GPN,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2026,,,,,,,,14.707,,14.555,-1.0%,14.603,+0.3%,13.837,-5.2%,13.632,-1.5%,13.798,+1.2%,13.686,-0.8%,13.853,+1.2%,65.04,4.7,+0.1%,-16.0%,-15.6%,-23.4%
GPN,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2027,,,,,,,,15.872,,16.544,+4.2%,16.59,+0.3%,15.774,-4.9%,15.689,-0.5%,16.072,+2.4%,15.663,-2.5%,16.085,+2.7%,65.04,4.0,+2.0%,-16.0%,-15.6%,-23.4%
GPN,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2028,,,,,,,,,,19.48,,18.595,-4.5%,17.323,-6.8%,17.513,+1.1%,18.583,+6.1%,17.37,-6.5%,18.587,+7.0%,65.04,3.5,+7.3%,-16.0%,-15.6%,-23.4%
TOST,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2025,,,,,,,,0.402,,0.494,+22.9%,0.572,+15.8%,0.594,+3.8%,0.61,+2.7%,0.523,-14.3%,0.614,+17.4%,0.58,-5.5%,27.02,46.6,-2.4%,-23.9%,-25.1%,-11.5%
TOST,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2026,,,,,,,,0.817,,0.838,+2.6%,0.887,+5.8%,0.88,-0.8%,0.94,+6.8%,0.888,-5.5%,0.898,+1.1%,0.887,-1.2%,27.02,30.5,+0.8%,-23.9%,-25.1%,-11.5%
TOST,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2027,,,,,,,,0.98,,1.05,+7.1%,1.145,+9.0%,1.338,+16.9%,1.336,-0.1%,1.209,-9.5%,1.182,-2.2%,1.185,+0.3%,27.02,22.8,-11.4%,-23.9%,-25.1%,-11.5%
TOST,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2028,,,,,,,,1.22,,1.103,-9.6%,1.445,+31.0%,1.378,-4.6%,1.38,+0.1%,1.354,-1.9%,1.32,-2.5%,1.627,+23.3%,27.02,16.6,+18.1%,-23.9%,-25.1%,-11.5%
FOUR,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2025,,,,,,,,4.631,,4.781,+3.2%,4.507,-5.7%,4.39,-2.6%,5.037,+14.7%,5.096,+1.2%,4.945,-3.0%,5.109,+3.3%,42.24,8.3,+16.4%,-32.9%,-35.9%,-41.7%
FOUR,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2026,,,,,,,,5.223,,5.665,+8.5%,5.483,-3.2%,5.582,+1.8%,6.11,+9.5%,6.548,+7.2%,6.241,-4.7%,5.34,-14.4%,42.24,7.9,-4.3%,-32.9%,-35.9%,-41.7%
FOUR,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2027,,,,,,,,6.05,,6.297,+4.1%,6.575,+4.4%,6.624,+0.7%,6.555,-1.0%,7.601,+16.0%,7.889,+3.8%,6.358,-19.4%,42.24,6.6,-4.0%,-32.9%,-35.9%,-41.7%
FOUR,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2028,,,,,,,,,,,,6.55,,8.59,+31.1%,8.15,-5.1%,,,11.0,+35.0%,7.808,-29.0%,42.24,5.4,-9.1%,-32.9%,-35.9%,-41.7%
CPAY,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2025,,,,,,,,21.953,,22.176,+1.0%,22.093,-0.4%,21.066,-4.6%,20.994,-0.3%,21.034,+0.2%,21.267,+1.1%,21.283,+0.1%,298.23,14.0,+1.0%,-0.9%,-6.1%,+3.3%
CPAY,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2026,,,,,,,,25.766,,26.163,+1.5%,25.991,-0.7%,24.636,-5.2%,24.489,-0.6%,24.346,-0.6%,24.822,+2.0%,26.032,+4.9%,298.23,11.5,+5.7%,-0.9%,-6.1%,+3.3%
CPAY,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2027,,,,,,,,29.75,,29.775,+0.1%,29.987,+0.7%,28.991,-3.3%,28.508,-1.7%,27.907,-2.1%,28.812,+3.2%,29.844,+3.6%,298.23,10.0,+2.9%,-0.9%,-6.1%,+3.3%
CPAY,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2028,,,,,,,,,,,,,,35.52,,32.61,-8.2%,33.93,+4.0%,33.98,+0.1%,34.648,+2.0%,298.23,8.6,-2.5%,-0.9%,-6.1%,+3.3%
SEIC,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2025,,,,,,,,4.513,,4.601,+1.9%,4.937,+7.3%,4.863,-1.5%,4.701,-3.3%,5.061,+7.7%,4.965,-1.9%,4.963,-0.0%,75.97,15.3,+2.1%,-7.4%,-13.7%,+10.1%
SEIC,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2026,,,,,,,,4.844,,5.02,+3.6%,5.347,+6.5%,5.351,+0.1%,5.107,-4.6%,5.407,+5.9%,5.54,+2.5%,5.674,+2.4%,75.97,13.4,+6.0%,-7.4%,-13.7%,+10.1%
SEIC,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2027,,,,,,,,5.293,,5.523,+4.3%,6.008,+8.8%,6.022,+0.2%,5.726,-4.9%,5.946,+3.8%,6.165,+3.7%,6.389,+3.6%,75.97,11.9,+6.1%,-7.4%,-13.7%,+10.1%
SEIC,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2028,,,,,,,,5.753,,6.06,+5.3%,6.373,+5.2%,6.503,+2.0%,6.263,-3.7%,6.613,+5.6%,7.03,+6.3%,7.27,+3.4%,75.97,10.4,+11.8%,-7.4%,-13.7%,+10.1%
DBD,Extended,Payments,Information Technology,Technology Hardware & Equipmen,Adj,Dec,EPS,CY2025,,,,,,,,5.61,,5.83,+3.9%,4.935,-15.4%,4.02,-18.5%,3.423,-14.9%,3.557,+3.9%,3.807,+7.0%,3.807,+0.0%,77.98,20.5,-5.3%,+14.9%,+16.8%,+104.5%
DBD,Extended,Payments,Information Technology,Technology Hardware & Equipmen,Adj,Dec,EPS,CY2026,,,,,,,,7.43,,6.64,-10.6%,5.675,-14.5%,4.945,-12.9%,4.637,-6.2%,4.957,+6.9%,5.017,+1.2%,5.487,+9.4%,77.98,14.2,+11.0%,+14.9%,+16.8%,+104.5%
DBD,Extended,Payments,Information Technology,Technology Hardware & Equipmen,Adj,Dec,EPS,CY2027,,,,,,,,7.65,,6.82,-10.8%,6.58,-3.5%,5.94,-9.7%,5.49,-7.6%,6.255,+13.9%,6.475,+3.5%,6.717,+3.7%,77.98,11.6,+13.1%,+14.9%,+16.8%,+104.5%
DBD,Extended,Payments,Information Technology,Technology Hardware & Equipmen,Adj,Dec,EPS,CY2028,,,,,,,,7.87,,7.01,-10.9%,6.78,-3.3%,6.44,-5.0%,6.45,+0.2%,7.84,+21.6%,7.76,-1.0%,7.84,+1.0%,77.98,9.9,+21.7%,+14.9%,+16.8%,+104.5%
JKHY,Extended,Payments,Financials,Financial Services,Adj,Jun,EPS,CY2025,,,,,,,,5.738,,5.792,+0.9%,5.812,+0.3%,5.804,-0.1%,5.954,+2.6%,5.978,+0.4%,,,,,158.1,26.4,+3.2%,-13.4%,-14.8%,-8.4%
JKHY,Extended,Payments,Financials,Financial Services,Adj,Jun,EPS,CY2026,,,,,,,,6.283,,6.291,+0.1%,6.291,+0.0%,6.272,-0.3%,6.354,+1.3%,6.392,+0.6%,6.454,+1.0%,6.544,+1.4%,158.1,24.2,+4.3%,-13.4%,-14.8%,-8.4%
JKHY,Extended,Payments,Financials,Financial Services,Adj,Jun,EPS,CY2027,,,,,,,,7.8,,6.976,-10.6%,6.827,-2.1%,6.799,-0.4%,6.907,+1.6%,6.903,-0.1%,6.923,+0.3%,7.145,+3.2%,158.1,22.1,+5.1%,-13.4%,-14.8%,-8.4%
JKHY,Extended,Payments,Financials,Financial Services,Adj,Jun,EPS,CY2028,,,,,,,,8.62,,8.62,+0.0%,8.35,-3.1%,7.695,-7.8%,7.65,-0.6%,7.58,-0.9%,7.488,-1.2%,7.704,+2.9%,158.1,20.5,+0.1%,-13.4%,-14.8%,-8.4%
WU,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2025,,,,,,,,1.829,,1.829,+0.0%,1.806,-1.3%,1.773,-1.8%,1.765,-0.5%,1.702,-3.6%,1.731,+1.7%,1.732,+0.1%,8.78,5.1,-2.3%,-5.7%,-9.4%,-13.3%
WU,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2026,,,,,,,,1.91,,1.923,+0.7%,1.916,-0.4%,1.87,-2.4%,1.846,-1.3%,1.774,-3.9%,1.788,+0.8%,1.794,+0.3%,8.78,4.9,-4.1%,-5.7%,-9.4%,-13.3%
WU,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2027,,,,,,,,1.765,,1.927,+9.2%,1.92,-0.4%,1.987,+3.5%,1.969,-0.9%,1.884,-4.3%,1.894,+0.5%,1.925,+1.6%,8.78,4.6,-3.1%,-5.7%,-9.4%,-13.3%
WU,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2028,,,,,,,,1.8,,1.895,+5.3%,1.895,+0.0%,1.81,-4.5%,1.87,+3.3%,1.95,+4.3%,1.983,+1.7%,2.071,+4.4%,8.78,4.2,+14.4%,-5.7%,-9.4%,-13.3%
FCFS,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2025,,,,,,,,7.936,,7.932,-0.1%,7.9,-0.4%,7.633,-3.4%,7.974,+4.5%,8.253,+3.5%,8.659,+4.9%,8.644,-0.2%,190.39,22.0,+13.2%,+19.5%,+16.7%,+54.8%
FCFS,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2026,,,,,,,,9.04,,9.41,+4.1%,9.295,-1.2%,8.933,-3.9%,9.586,+7.3%,9.883,+3.1%,10.075,+1.9%,10.354,+2.8%,190.39,18.4,+15.9%,+19.5%,+16.7%,+54.8%
FCFS,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2027,,,,,,,,9.57,,9.58,+0.1%,9.54,-0.4%,9.665,+1.3%,11.745,+21.5%,11.403,-2.9%,11.67,+2.3%,12.285,+5.3%,190.39,15.5,+27.1%,+19.5%,+16.7%,+54.8%
FCFS,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2028,,,,,,,,10.13,,10.14,+0.1%,10.11,-0.3%,10.59,+4.7%,11.36,+7.3%,11.595,+2.1%,13.025,+12.3%,14.943,+14.7%,190.39,12.7,+41.1%,+19.5%,+16.7%,+54.8%
EEFT,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2025,,,,,,,,9.679,,9.645,-0.4%,9.705,+0.6%,9.793,+0.9%,9.825,+0.3%,9.831,+0.1%,9.753,-0.8%,9.742,-0.1%,66.28,6.8,-0.5%,-12.9%,-13.5%,-28.9%
EEFT,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2026,,,,,,,,11.232,,11.173,-0.5%,11.265,+0.8%,11.57,+2.7%,11.238,-2.9%,11.261,+0.2%,11.091,-1.5%,10.862,-2.1%,66.28,6.1,-6.1%,-12.9%,-13.5%,-28.9%
EEFT,Extended,Payments,Financials,Financial Services,Adj,Dec,EPS,CY2027,,,,,,,,14.83,,13.685,-7.7%,14.035,+2.6%,13.905,-0.9%,12.472,-10.3%,12.275,-1.6%,12.318,+0.4%,12.19,-1.0%,66.28,5.4,-12.3%,-12.9%,-13.5%,-28.9%
